week_ending,week_number,broadway_season,status,weekly_gross,diff_gross,avg_ticket,top_ticket,seats_sold,seats_in_theatre,performances,previews,pct_capacity,diff_pct_capacity
2022-12-11,1001,2022-23,normal,2083245.0,258452.0,136.72,275.0,15237.0,1926.0,8.0,0.0,0.9889,0.0327
2022-12-18,1002,2022-23,normal,2159025.0,75780.0,141.44,275.0,15265.0,1926.0,8.0,0.0,0.9907,0.0018
2022-12-25,1003,2022-23,normal,2362930.0,203905.0,156.28,275.0,15120.0,1926.0,8.0,0.0,0.9813,-0.0094000000000001
2023-01-01,1004,2022-23,normal,3152679.0,789749.0,181.88,275.0,17334.0,1926.0,9.0,0.0,1.0,0.0187
2023-01-08,1005,2022-23,normal,1982764.0,-1169915.0,129.6,275.0,15299.0,1926.0,8.0,0.0,0.9929,-0.0071
2023-01-15,1006,2022-23,normal,1667292.0,-315472.0,121.21,275.0,13755.0,1807.0,8.0,0.0,0.9515,-0.0414
2023-01-22,1007,2022-23,normal,1657436.5,-9855.5,114.37,275.0,14492.0,1867.0,8.0,0.0,0.9705,0.019
2023-01-29,1008,2022-23,normal,1549246.5,-108190.0,109.09,275.0,14201.0,1807.0,8.0,0.0,0.9824,0.0119
2023-02-05,1009,2022-23,normal,1492754.5,-56492.0,104.73,275.0,14254.0,1807.0,8.0,0.0,0.986,0.0035999999999999
2023-02-12,1010,2022-23,normal,1466259.5,-26495.0,99.02,275.0,14808.0,1867.0,8.0,0.0,0.9917,0.0057
2023-02-19,1011,2022-23,normal,1791292.0,325032.5,128.68,275.0,13921.0,1807.0,8.0,0.0,0.963,-0.0287
2023-02-26,1012,2022-23,normal,1781581.0,-9711.0,121.75,275.0,14633.0,1867.0,8.0,0.0,0.98,0.017
2023-03-05,1013,2022-23,normal,1388296.0,-393285.0,108.26,275.0,12824.0,1807.0,8.0,0.0,0.8871,-0.0929
2023-03-12,1014,2022-23,normal,1689369.0,301073.0,114.98,275.0,14693.0,1867.0,8.0,0.0,0.984,0.0969
2023-03-19,1015,2022-23,normal,2038192.0,348823.0,132.5,275.0,15383.0,1926.0,8.0,0.0,0.9984,0.0144
2023-03-26,1016,2022-23,normal,1878920.0,-159272.0,126.5,275.0,14853.0,1867.0,8.0,0.0,0.9947,-0.0036999999999999
2023-04-02,1017,2022-23,normal,2001359.0,122439.0,130.42,275.0,15346.0,1926.0,8.0,0.0,0.996,0.0013
2023-04-09,1018,2022-23,normal,2751659.0,750300.0,158.81,275.0,17327.0,1926.0,9.0,0.0,0.9996,0.0036
2023-04-16,1019,2022-23,normal,2251012.0,-500647.0,147.53,275.0,15258.0,1926.0,8.0,0.0,0.9903,-0.0093000000000001
2023-04-23,1020,2022-23,normal,1732716.0,-518296.0,123.03,275.0,14084.0,1807.0,8.0,0.0,0.9743,-0.016
2023-04-30,1021,2022-23,normal,1652822.0,-79894.0,120.45,275.0,13722.0,1807.0,8.0,0.0,0.9492,-0.0251
2023-05-07,1022,2022-23,normal,1484958.0,-167864.0,119.0,275.0,12479.0,1807.0,8.0,0.0,0.8632,-0.086
2023-05-14,1023,2022-23,normal,1500186.0,15228.0,119.64,275.0,12539.0,1807.0,8.0,0.0,0.8674,0.0042
2023-05-21,1024,2022-23,normal,1678944.0,178758.0,120.92,275.0,13885.0,1807.0,8.0,0.0,0.9605,0.0931
2023-05-28,1025,2022-23,normal,1825756.0,146812.0,123.79,275.0,14749.0,1867.0,8.0,0.0,0.9877,0.0272
2023-06-04,1026,2022-23,normal,1873517.0,47761.0,126.9,275.0,14764.0,1867.0,8.0,0.0,0.9887,0.001
2023-06-11,1027,2022-23,normal,1954264.0,80747.0,128.82,275.0,15170.0,1926.0,8.0,0.0,0.9846,-0.0041
2023-06-18,1028,2022-23,normal,1985112.0,30848.0,130.16,275.0,15251.0,1926.0,8.0,0.0,0.9898,0.0052
2023-06-25,1029,2022-23,normal,1993797.0,0.0,130.98,275.0,15222.0,1926.0,8.0,0.0,0.9879,0.0
2023-07-02,1030,2022-23,normal,1880218.0,-113579.0,130.76,275.0,14379.0,1807.0,8.0,0.0,0.9947,0.0068
2023-07-09,1031,2022-23,normal,1967790.0,87572.0,132.37,275.0,14866.0,1867.0,8.0,0.0,0.9956,0.0009
2023-07-16,1032,2022-23,normal,1802596.0,-165194.0,130.33,275.0,13831.0,1807.0,8.0,0.0,0.9568,-0.0388
2023-07-23,1033,2022-23,normal,1916041.0,113445.0,131.65,275.0,14554.0,1867.0,8.0,0.0,0.9747,0.0179
2023-07-30,1034,2022-23,normal,2139425.0,223384.0,130.05,275.0,16451.0,1860.0,9.0,0.0,0.9828,0.0081
2023-08-06,1035,2022-23,normal,1910102.0,-229323.0,130.96,275.0,14585.0,1867.0,8.0,0.0,0.9768,-0.006
2023-08-13,1036,2022-23,normal,1808293.0,-101809.0,130.32,275.0,13876.0,1807.0,8.0,0.0,0.9599,-0.0169
2023-08-20,1037,2022-23,normal,1559480.0,-248813.0,125.43,275.0,12433.0,1807.0,8.0,0.0,0.8601,-0.0998
2023-08-27,1038,2022-23,normal,1514362.0,-45118.0,121.39,275.0,12475.0,1807.0,8.0,0.0,0.863,0.0029
2023-09-03,1039,2023-24,normal,1697026.5,182664.5,125.16,275.0,13559.0,1807.0,8.0,0.0,0.9379,0.0749
2023-09-10,1040,2023-24,normal,1487873.0,-209153.5,107.2,275.0,13879.0,1807.0,8.0,0.0,0.9601,0.0222
2023-09-17,1041,2023-24,normal,1526289.0,38416.0,107.59,275.0,14186.0,1807.0,8.0,0.0,0.9813,0.0212
2023-09-24,1042,2023-24,normal,1321960.0,-204329.0,118.82,275.0,11126.0,1807.0,8.0,0.0,0.7696,-0.2117
2023-10-01,1043,2023-24,normal,1420368.0,98408.0,120.2,275.0,11817.0,1807.0,8.0,0.0,0.8174,0.0478
2023-10-08,1044,2023-24,normal,1926142.0,505774.0,135.58,275.0,14207.0,1807.0,8.0,0.0,0.9828,0.1654
2023-10-15,1045,2023-24,normal,1906835.0,-19307.0,127.35,275.0,14973.0,1926.0,8.0,0.0,0.9718,-0.011
2023-10-22,1046,2023-24,normal,1809977.0,-96858.0,124.83,275.0,14499.0,1867.0,8.0,0.0,0.971,-0.0008
2023-10-29,1047,2023-24,normal,1922483.0,112506.0,137.09,275.0,14023.0,1807.0,8.0,0.0,0.97,-0.001
2023-11-05,1048,2023-24,normal,1834506.0,-87977.0,134.18,275.0,13672.0,1807.0,8.0,0.0,0.9458,-0.0242
2023-11-12,1049,2023-24,normal,1864500.0,29994.0,132.03,275.0,14122.0,1807.0,8.0,0.0,0.9769,0.0311
2023-11-19,1050,2023-24,normal,1780950.0,-83550.0,132.65,275.0,13426.0,1807.0,8.0,0.0,0.9287,-0.0482
2023-11-26,1051,2023-24,normal,2573538.0,792588.0,172.27,275.0,14939.0,1926.0,8.0,0.0,0.9696,0.0409
2023-12-03,1052,2023-24,normal,2109634.0,-463904.0,146.69,275.0,14382.0,1807.0,8.0,0.0,0.9949,0.0253
2023-12-10,1053,2023-24,normal,2263703.0,154069.0,147.44,275.0,15353.0,1926.0,8.0,0.0,0.9964,0.0014999999999999
2023-12-17,1054,2023-24,normal,2309240.0,45537.0,149.92,275.0,15403.0,1926.0,8.0,0.0,0.9997,0.0033000000000001
2023-12-24,1055,2023-24,normal,2525966.0,216726.0,164.13,275.0,15390.0,1926.0,8.0,0.0,0.9988,-0.0009
2023-12-31,1056,2023-24,normal,4003233.0,1477267.0,231.01,275.0,17329.0,1926.0,9.0,0.0,0.9997,0.0009
2024-01-07,1057,2023-24,normal,2124815.0,-1878418.0,139.99,275.0,15178.0,1926.0,8.0,0.0,0.9851,-0.0146
2024-01-14,1058,2023-24,normal,1757766.0,-367049.0,131.05,275.0,13413.0,1807.0,8.0,0.0,0.9279,-0.0572
2024-01-21,1059,2023-24,normal,1695760.0,-62006.0,118.94,275.0,14257.0,1807.0,8.0,0.0,0.9862,0.0583
2024-01-28,1060,2023-24,normal,1634333.5,-61426.5,112.34,275.0,14548.0,1867.0,8.0,0.0,0.9743,-0.0119
2024-02-04,1061,2023-24,normal,1602195.0,-32138.5,108.29,275.0,14796.0,1867.0,8.0,0.0,0.9909,0.0166
2024-02-11,1062,2023-24,normal,1303287.75,-298907.25,113.14,275.0,11519.0,1807.0,8.0,0.0,0.7968,-0.1941
2024-02-18,1063,2023-24,normal,1933993.25,630705.5,132.47,275.0,14600.0,1867.0,8.0,0.0,0.9778,0.181
2024-02-25,1064,2023-24,normal,2017689.75,83696.5,133.07,275.0,15163.0,1926.0,8.0,0.0,0.9841,0.0063
2024-03-03,1065,2023-24,normal,1603874.25,-413815.5,118.58,275.0,13526.0,1807.0,8.0,0.0,0.9357,-0.0484
2024-03-10,1066,2023-24,normal,1836268.0,232393.75,125.96,275.0,14578.0,1867.0,8.0,0.0,0.9763,0.0406
2024-03-17,1067,2023-24,normal,2105229.0,268961.0,136.68,275.0,15403.0,1926.0,8.0,0.0,0.9997,0.0234
2024-03-24,1068,2023-24,normal,2043444.25,-61784.75,133.81,275.0,15271.0,1926.0,8.0,0.0,0.9911,-0.0086000000000001
2024-03-31,1069,2023-24,normal,2910585.0,867140.75,167.91,275.0,17334.0,1926.0,9.0,0.0,1.0,0.0089
2024-04-07,1070,2023-24,normal,2400463.0,-510122.0,155.79,275.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2024-04-14,1071,2023-24,normal,1957361.0,-443102.0,129.62,275.0,15101.0,1926.0,8.0,0.0,0.9801,-0.0199
2024-04-21,1072,2023-24,normal,1966132.0,8771.0,131.43,275.0,14959.0,1926.0,8.0,0.0,0.9709,-0.0092
2024-04-28,1073,2023-24,normal,1926859.0,-39273.0,129.36,275.0,14895.0,1867.0,8.0,0.0,0.9975,0.0266
2024-05-05,1074,2023-24,normal,1586005.0,-340854.0,123.02,275.0,12892.0,1807.0,8.0,0.0,0.8918,-0.1057
2024-05-12,1075,2023-24,normal,1721354.0,135349.0,127.39,275.0,13512.0,1807.0,8.0,0.0,0.9347,0.0429
2024-05-19,1076,2023-24,normal,1847043.0,125689.0,131.43,275.0,14053.0,1807.0,8.0,0.0,0.9721,0.0374
2024-05-26,1077,2023-24,normal,2003492.0,156449.0,134.35,275.0,14912.0,1867.0,8.0,0.0,0.9987,0.0266
2024-06-02,1078,2023-24,normal,1981260.0,-22232.0,134.26,275.0,14757.0,1867.0,8.0,0.0,0.9883,-0.0104
2024-06-09,1079,2023-24,normal,2077910.0,96650.0,137.84,275.0,15075.0,1926.0,8.0,0.0,0.9784,-0.0098999999999999
2024-06-16,1080,2023-24,normal,2071557.0,-6353.0,137.98,275.0,15014.0,1926.0,8.0,0.0,0.9744,-0.004
2024-06-23,1081,2023-24,normal,2222692.0,0.0,145.54,275.0,15272.0,1926.0,8.0,0.0,0.9912,0.0
2024-06-30,1082,2023-24,normal,2143556.0,-79136.0,142.61,275.0,15031.0,1926.0,8.0,0.0,0.9755,-0.0157
2024-07-07,1083,2023-24,normal,2187828.0,44272.0,145.34,275.0,15053.0,1926.0,8.0,0.0,0.977,0.0014999999999999
2024-07-14,1084,2023-24,normal,2103272.0,-84556.0,144.27,275.0,14579.0,1867.0,8.0,0.0,0.9764,-0.0005999999999999
2024-07-21,1085,2023-24,normal,2158363.0,55091.0,145.41,275.0,14843.0,1867.0,8.0,0.0,0.994,0.0176
2024-07-28,1086,2023-24,normal,2266369.0,108006.0,147.72,275.0,15342.0,1926.0,8.0,0.0,0.9957,0.0017
2024-08-04,1087,2023-24,normal,2191994.0,-74375.0,145.87,275.0,15027.0,1926.0,8.0,0.0,0.9753,-0.0204
2024-08-11,1088,2023-24,normal,2226851.0,34857.0,146.52,275.0,15198.0,1926.0,8.0,0.0,0.9864,0.0111
2024-08-18,1089,2023-24,normal,1981378.0,-245473.0,142.35,275.0,13919.0,1807.0,8.0,0.0,0.9629,-0.0235
2024-08-25,1090,2023-24,normal,1978104.0,-3274.0,134.2,275.0,14740.0,1867.0,8.0,0.0,0.9871,0.0242
2024-09-01,1091,2024-25,normal,2181880.0,203776.0,146.08,275.0,14936.0,1926.0,8.0,0.0,0.9694,-0.0177
2024-09-08,1092,2024-25,normal,1755476.5,-426403.5,118.69,275.0,14790.0,1867.0,8.0,0.0,0.9905,0.0211
2024-09-15,1093,2024-25,normal,1831493.5,76017.0,121.48,275.0,15076.0,1926.0,8.0,0.0,0.9785,-0.012
2024-09-22,1094,2024-25,normal,1636895.0,-194598.5,133.77,275.0,12237.0,1807.0,8.0,0.0,0.8465,-0.132
2024-09-29,1095,2024-25,normal,1784757.5,147862.5,134.38,275.0,13281.0,1807.0,8.0,0.0,0.9187,0.0722
2024-10-06,1096,2024-25,normal,2046098.25,261340.75,142.14,275.0,14395.0,1807.0,8.0,0.0,0.9958,0.0771
2024-10-13,1097,2024-25,normal,2486411.25,440313.0,162.13,275.0,15336.0,1926.0,8.0,0.0,0.9953,-0.0005
2024-10-20,1098,2024-25,normal,2231866.0,-254545.25,144.85,275.0,15408.0,1926.0,8.0,0.0,1.0,0.0047
2024-10-27,1099,2024-25,normal,2217313.0,-14553.0,144.29,275.0,15367.0,1926.0,8.0,0.0,0.9973,-0.0027
2024-11-03,1100,2024-25,normal,2279448.25,62135.25,148.23,275.0,15378.0,1926.0,8.0,0.0,0.9981,0.0008
2024-11-10,1101,2024-25,normal,2451246.0,171797.75,159.09,275.0,15408.0,1926.0,8.0,0.0,1.0,0.0019
2024-11-17,1102,2024-25,normal,2445380.0,-5866.0,158.71,275.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2024-11-24,1103,2024-25,normal,2560160.0,114780.0,166.16,350.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2024-12-01,1104,2024-25,normal,2930221.0,370061.0,190.18,350.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2024-12-08,1105,2024-25,normal,2782795.0,-147426.0,180.61,350.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2024-12-15,1106,2024-25,normal,2878086.0,95291.0,186.79,350.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2024-12-22,1107,2024-25,normal,3024095.0,146009.0,196.27,350.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2024-12-29,1108,2024-25,normal,5037392.0,2013297.0,290.61,505.0,17334.0,1926.0,9.0,0.0,1.0,0.0
2025-01-05,1109,2024-25,normal,3294179.0,-1743213.0,213.8,375.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-01-12,1110,2024-25,normal,2425656.0,-868523.0,157.43,375.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-01-19,1111,2024-25,normal,2602661.0,177005.0,168.92,375.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-01-26,1112,2024-25,normal,2415881.0,-186780.0,156.79,375.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-02-02,1113,2024-25,normal,2319734.5,-96146.5,150.55,375.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-02-09,1114,2024-25,normal,2324693.0,4958.5,150.88,375.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-02-16,1115,2024-25,normal,2628457.0,303764.0,170.59,375.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-02-23,1116,2024-25,normal,2561492.0,-66965.0,166.24,375.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-03-02,1117,2024-25,normal,2368448.0,-193044.0,153.72,352.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-03-09,1118,2024-25,normal,2435631.0,67183.0,158.08,352.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-03-16,1119,2024-25,normal,2490180.0,54549.0,161.62,352.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-03-23,1120,2024-25,normal,2545281.0,55101.0,165.19,352.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-03-30,1121,2024-25,normal,2561828.0,16547.0,166.27,352.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-04-06,1122,2024-25,normal,2476681.0,-85147.0,160.74,352.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-04-13,1123,2024-25,normal,2462861.0,-13820.0,159.84,352.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-04-20,1124,2024-25,normal,3333277.0,870416.0,192.3,352.0,17334.0,1926.0,9.0,0.0,1.0,0.0
2025-04-27,1125,2024-25,normal,2577767.0,-755510.0,167.3,352.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-05-04,1126,2024-25,normal,2232068.0,-345699.0,144.86,352.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-05-11,1127,2024-25,normal,2128874.0,-103194.0,138.17,352.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-05-18,1128,2024-25,normal,2136597.0,7723.0,138.67,352.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-05-25,1129,2024-25,normal,2353681.0,217084.0,152.76,352.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-06-01,1130,2024-25,normal,2302654.0,-51027.0,149.45,352.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-06-08,1131,2024-25,normal,2413805.0,111151.0,156.66,352.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-06-15,1132,2024-25,normal,2341054.0,-72751.0,151.94,352.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-06-22,1133,2024-25,normal,2484800.0,0.0,161.27,352.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-06-29,1134,2024-25,normal,2435607.0,-49193.0,158.07,352.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-07-06,1135,2024-25,normal,2257921.0,-177686.0,146.54,352.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-07-13,1136,2024-25,normal,2311794.0,53873.0,150.04,352.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-07-20,1137,2024-25,normal,2412935.0,101141.0,156.6,352.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-07-27,1138,2024-25,normal,2386982.0,-25953.0,154.92,352.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-08-03,1139,2024-25,normal,2344841.0,-42141.0,152.18,352.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-08-10,1140,2024-25,normal,2244288.0,-100553.0,145.66,352.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-08-17,1141,2024-25,normal,2018031.0,-226257.0,130.97,262.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-08-24,1142,2024-25,normal,2007640.0,-10391.0,130.3,262.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-08-31,1143,2024-25,normal,2005197.0,-2443.0,130.14,262.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-09-07,1144,2025-26,normal,2005301.0,104.0,130.15,262.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-09-14,1145,2025-26,normal,2003312.5,-1988.5,130.02,262.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-09-21,1146,2025-26,normal,2005490.5,2178.0,130.16,262.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-09-28,1147,2025-26,normal,2003339.25,-2151.25,130.02,262.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-10-05,1148,2025-26,normal,2054921.0,51581.75,133.37,277.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-10-12,1149,2025-26,normal,2542300.0,487379.0,165.0,277.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-10-19,1150,2025-26,normal,2266226.0,-276074.0,147.08,277.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-10-26,1151,2025-26,normal,2002452.0,-263774.0,129.96,277.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-11-02,1152,2025-26,normal,2001656.0,-796.0,129.91,277.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-11-09,1153,2025-26,normal,2291358.0,289702.0,148.71,277.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-11-16,1154,2025-26,normal,2389650.0,98292.0,155.09,277.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-11-23,1155,2025-26,normal,2461171.0,71521.0,159.73,277.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-11-30,1156,2025-26,normal,3012089.0,550918.0,195.49,277.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-12-07,1157,2025-26,normal,2700183.0,-311906.0,175.25,277.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-12-14,1158,2025-26,normal,2763955.0,63772.0,179.38,277.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-12-21,1159,2025-26,normal,3001721.0,237766.0,194.82,277.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2025-12-28,1160,2025-26,normal,4401071.0,1399350.0,253.9,277.0,17334.0,1926.0,9.0,0.0,1.0,0.0
2026-01-04,1161,2025-26,normal,3286525.0,-1114546.0,213.3,277.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2026-01-11,1162,2025-26,normal,2074900.0,-1211625.0,134.66,277.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2026-01-18,1163,2025-26,normal,1942600.0,-132300.0,126.08,277.0,15408.0,1926.0,8.0,0.0,1.0,0.0
2026-01-25,1164,2025-26,normal,1792224.0,-150376.0,117.64,277.0,15235.0,1926.0,8.0,0.0,0.9888,-0.0112
2026-02-01,1165,2025-26,normal,1605163.5,-187060.5,109.15,277.0,14706.0,1867.0,8.0,0.0,0.9849,-0.0039
2026-02-08,1166,2025-26,normal,1596258.5,-8905.0,108.69,277.0,14686.0,1867.0,8.0,0.0,0.9835,-0.0014
2026-02-15,1167,2025-26,normal,2024328.5,428070.0,136.79,277.0,14799.0,1867.0,8.0,0.0,0.9911,0.0075999999999999
2026-02-22,1168,2025-26,normal,1616106.0,-408222.5,136.16,277.0,11869.0,1807.0,7.0,0.0,0.9383,-0.0528
2026-03-01,1169,2025-26,normal,1307242.0,-308864.0,94.01,277.0,13906.0,1807.0,8.0,0.0,0.962,0.0237
2026-03-08,1170,2025-26,normal,1413078.0,105836.0,102.86,277.0,13738.0,1807.0,8.0,0.0,0.9503,-0.0117
2026-03-15,1171,2025-26,normal,1723376.0,310298.0,121.53,277.0,14181.0,1807.0,8.0,0.0,0.981,0.0307
2026-03-22,1172,2025-26,normal,1949418.0,226042.0,133.6,277.0,14591.0,1867.0,8.0,0.0,0.9772,-0.0038
2026-03-29,1173,2025-26,normal,1785924.0,-163494.0,127.79,277.0,13975.0,1807.0,8.0,0.0,0.9667,-0.0105
2026-04-05,1174,2025-26,normal,2120438.0,334514.0,135.6,277.0,15638.0,1807.0,9.0,0.0,0.9616,-0.0051
2026-04-12,1175,2025-26,normal,1911641.0,-208797.0,138.73,277.0,13780.0,1807.0,8.0,0.0,0.9532,-0.0084
2026-04-19,1176,2025-26,normal,1348176.8,-563464.2,97.45,277.0,13834.0,1807.0,8.0,0.0,0.957,0.0037999999999999
2026-04-26,1177,2025-26,normal,1411474.4,63297.6,106.49,277.0,13254.0,1807.0,8.0,0.0,0.9169,-0.0401
2026-05-03,1178,2025-26,normal,1202405.45,-209068.95,92.89,277.0,12945.0,1807.0,8.0,0.0,0.8955,-0.0214
2026-05-10,1179,2025-26,normal,1104186.75,-98218.7,84.64,277.0,13045.0,1807.0,8.0,0.0,0.9024,0.0069
2026-05-17,1180,2025-26,normal,1111787.35,7600.6000000001,86.01,277.0,12927.0,1807.0,8.0,0.0,0.8942,-0.0082
2026-05-24,1181,2025-26,normal,1464058.75,352271.4,108.54,277.0,13489.0,1807.0,8.0,0.0,0.9331,0.0389
2026-05-31,1182,2025-26,normal,1338309.75,-125749.0,101.62,262.0,13170.0,1807.0,8.0,0.0,0.911,-0.0221
2026-06-07,1183,2025-26,normal,1424971.15,86661.4,106.03,277.0,13439.0,1807.0,8.0,0.0,0.9296,0.0186
2026-06-14,1184,2025-26,normal,1302790.65,-122180.5,100.45,277.0,12969.0,1807.0,8.0,0.0,0.8971,-0.0325
